Date,Open,High,Low,Close,Adj Close,Volume
43182,23995.17969,24108.4707,23509.06055,23533.19922,23533.19922,482550000
43185,23825.74023,24232.30078,23741.2207,24202.59961,24202.59961,479540000
43186,24276.61914,24446.2207,23708.73047,23857.71094,23857.71094,524480000
43187,23883.08008,24092.4707,23728.66992,23848.41992,23848.41992,530040000
43188,23949.17969,24314.30078,23928.13086,24103.10938,24103.10938,463550000
43192,24076.59961,24123.80078,23344.51953,23644.18945,23644.18945,509820000
43193,23698.33008,24044.34961,23664.33008,24033.35938,24033.35938,394130000
43194,23654.15039,24308.96094,23523.16016,24264.30078,24264.30078,388540000
43195,24313.91016,24622.25977,24313.91016,24505.2207,24505.2207,347790000
43196,24373.59961,24434.40039,23738.19922,23932.75977,23932.75977,395990000
43199,24037.51953,24373.17969,23954.83008,23979.09961,23979.09961,380790000
43200,24198.94922,24511.34961,24198.94922,24408,24408,368590000
43201,24274.18945,24366.57031,24150.86914,24189.44922,24189.44922,286360000
43202,24302.82031,24592.11914,24302.82031,24483.05078,24483.05078,336130000
43203,24582.82031,24646.44922,24243.74023,24360.14063,24360.14063,331890000
43206,24483.15039,24675.35938,24480.19922,24573.03906,24573.03906,305070000
43207,24681.78906,24858.9707,24681.78906,24786.63086,24786.63086,342410000
43208,24820.84961,24832.53906,24721.08984,24748.07031,24748.07031,302030000
43209,24711.30078,24762.48047,24557.0293,24664.89063,24664.89063,381110000
43210,24657.39063,24678.07031,24375.03906,24462.93945,24462.93945,537770000
43213,24488.07031,24536.89063,24328.53906,24448.68945,24448.68945,351030000
43214,24579.93945,24579.93945,23828.73047,24024.13086,24024.13086,468180000
43215,24070.19922,24146.33984,23823.08008,24083.83008,24083.83008,437100000
43216,24128.7207,24402.46094,24128.7207,24322.33984,24322.33984,390360000
43217,24342.14063,24359.38086,24194.44922,24311.18945,24311.18945,392810000
43220,24410.41016,24498.23047,24163.08008,24163.15039,24163.15039,416650000
43221,24117.28906,24117.28906,23808.18945,24099.05078,24099.05078,380070000
43222,24097.63086,24185.51953,23886.30078,23924.98047,23924.98047,385350000
43223,23836.23047,23996.15039,23531.31055,23930.15039,23930.15039,389240000
43224,23865.2207,24333.34961,23778.86914,24262.50977,24262.50977,329480000
43227,24317.66016,24479.44922,24263.41992,24357.32031,24357.32031,307670000
43228,24341.34961,24412.33984,24198.33984,24360.21094,24360.21094,344940000
43229,24399.17969,24586.48047,24323.86914,24542.53906,24542.53906,361580000
43230,24591.66016,24794.99023,24575.91016,24739.5293,24739.5293,304210000
43231,24758.64063,24868.65039,24717.5,24831.16992,24831.16992,274150000
43234,24879.36914,24994.18945,24862.51953,24899.41016,24899.41016,282860000
43235,24809.55078,24809.55078,24629.39063,24706.41016,24706.41016,301900000
43236,24722.32031,24801.18945,24672.78906,24768.92969,24768.92969,280810000
43237,24752.40039,24839.49023,24639.40039,24713.98047,24713.98047,314650000
43238,24707.7207,24774.9707,24664.86914,24715.08984,24715.08984,269700000
43241,24883.06055,25086.49023,24883.06055,25013.28906,25013.28906,308920000
43242,25047.55078,25064.99023,24812.06055,24834.41016,24834.41016,288200000
43243,24757.71094,24889.46094,24667.11914,24886.81055,24886.81055,399610000
43244,24877.35938,24877.35938,24605.90039,24811.75977,24811.75977,347050000
43245,24781.28906,24824.2207,24687.81055,24753.08984,24753.08984,257210000
43249,24606.58984,24635.17969,24247.83984,24361.44922,24361.44922,395810000
43250,24467.83008,24714.48047,24459.08984,24667.7793,24667.7793,324870000
43251,24620.78906,24620.78906,24352.15039,24415.83984,24415.83984,429740000
43252,24542.08984,24673.59961,24542.08984,24635.21094,24635.21094,315710000
43255,24727.55078,24859.36914,24722.14063,24813.68945,24813.68945,340400000
43256,24820.11914,24838.7793,24710.82031,24799.98047,24799.98047,306340000
43257,24854.14063,25146.46094,24854.14063,25146.39063,25146.39063,316090000
43258,25192.14063,25326.08984,25164.48047,25241.41016,25241.41016,357680000
43259,25209.28906,25325.63086,25165.69922,25316.5293,25316.5293,317510000
43262,25336.66992,25402.83008,25290.19922,25322.31055,25322.31055,276740000
43263,25346.82031,25364.36914,25247.03906,25320.73047,25320.73047,265750000
43264,25328.65039,25362.07031,25191.41992,25201.19922,25201.19922,329700000
43265,25254.65039,25332.5,25138.59961,25175.31055,25175.31055,341170000
43266,25116.71094,25130.82031,24894.38086,25090.48047,25090.48047,659370000
43269,24944.2793,25003.09961,24825.76953,24987.4707,24987.4707,337070000
43270,24763.58984,24763.58984,24567.75,24700.21094,24700.21094,376380000
43271,24771.16992,24804.75977,24628.39063,24657.80078,24657.80078,359520000
43272,24639.21094,24639.21094,24406.63086,24461.69922,24461.69922,349570000
43273,24526.9707,24663.17969,24526.9707,24580.89063,24580.89063,473970000
43276,24463.73047,24463.73047,24084.39063,24252.80078,24252.80078,439130000
43277,24281.89063,24384.21094,24241.2207,24283.10938,24283.10938,301130000
43278,24303.10938,24569.01953,24115.82031,24117.58984,24117.58984,313790000
43279,24064.18945,24308.16016,23997.21094,24216.05078,24216.05078,305020000
43280,24323.92969,24509.51953,24269.71094,24271.41016,24271.41016,329070000
43283,24161.5293,24319.41992,24077.56055,24307.17969,24307.17969,244110000
43284,24359.39063,24444.88086,24150.84961,24174.82031,24174.82031,160960000
43286,24285.82031,24372.80078,24177.43945,24356.74023,24356.74023,237670000
43287,24352.4707,24520.28906,24281.4707,24456.48047,24456.48047,219450000
43290,24519.19922,24796.51953,24518.42969,24776.58984,24776.58984,240580000
43291,24806.9707,24945.38086,24806.9707,24919.66016,24919.66016,235040000
43292,24789.48047,24815.16016,24663.82031,24700.44922,24700.44922,237370000
43293,24802.90039,24939.9707,24802.90039,24924.89063,24924.89063,233150000
43294,24926.07031,25043.21094,24890.06055,25019.41016,25019.41016,255520000
43297,25025.58008,25072.41016,24979.64063,25064.35938,25064.35938,231270000
43298,25033.91992,25155.39063,24989.60938,25119.89063,25119.89063,250450000
43299,25133.78906,25215.32031,25101.11914,25199.28906,25199.28906,252870000
43300,25139.15039,25154.16992,25052.61914,25064.5,25064.5,285760000
43301,25041.14063,25124.09961,24986.34961,25058.11914,25058.11914,274080000
43304,25036.90039,25081.44922,24983.33008,25044.28906,25044.28906,228820000
43305,25092.42969,25286.61914,25092.42969,25241.93945,25241.93945,274940000
43306,25183.69922,25432.86914,25113.55078,25414.09961,25414.09961,273670000
43307,25468.55078,25587.24023,25463.16016,25527.07031,25527.07031,297530000
43308,25520.51953,25580.2207,25370.07031,25451.06055,25451.06055,329680000
43311,25439.32031,25500.16016,25287.38086,25306.83008,25306.83008,296880000
43312,25345.21094,25490.98047,25345.21094,25415.18945,25415.18945,348700000
43313,25461.63086,25488.80078,25278.32031,25333.82031,25333.82031,315880000
43314,25256.44922,25360.48047,25120.07031,25326.16016,25326.16016,307700000
43315,25360.36914,25467.90039,25325.16992,25462.58008,25462.58008,239020000
43318,25437.42969,25540.01953,25381.38086,25502.17969,25502.17969,238990000
43319,25551.65039,25692.7207,25551.65039,25628.91016,25628.91016,239910000
43320,25615.7207,25634.10938,25557.48047,25583.75,25583.75,217770000
43321,25589.78906,25613.31055,25492.68945,25509.23047,25509.23047,214970000
43322,25401.18945,25401.18945,25222.88086,25313.14063,25313.14063,234480000
43325,25327.18945,25381.39063,25153.92969,25187.69922,25187.69922,219990000
43326,25215.68945,25339.50977,25201.86914,25299.91992,25299.91992,219210000
43327,25235.36914,25235.36914,24965.76953,25162.41016,25162.41016,295810000
43328,25294.9707,25607.33984,25294.9707,25558.73047,25558.73047,342430000
43329,25550.80078,25728.16016,25521.66016,25669.32031,25669.32031,284160000
43332,25727.69922,25790.16992,25716.41016,25758.68945,25758.68945,248570000
43333,25786.99023,25888.82031,25784.90039,25822.28906,25822.28906,241620000
43334,25825.06055,25836.16016,25722.42969,25733.59961,25733.59961,200480000
43335,25714.85938,25762.56055,25608.01953,25656.98047,25656.98047,213270000
43336,25688.58008,25826.05078,25688.58008,25790.34961,25790.34961,200330000
43339,25882.71094,26067.57031,25882.71094,26049.64063,26049.64063,220510000
43340,26092.69922,26122.24023,26037.84961,26064.01953,26064.01953,211470000
43341,26082.5293,26167.93945,26035.30078,26124.57031,26124.57031,214960000
43342,26099.00977,26104.36914,25934.80078,25986.91992,25986.91992,240440000
43343,25964.84961,26028.83008,25879.76953,25964.82031,25964.82031,273440000
43347,25916.07031,25971.76953,25805.94922,25952.48047,25952.48047,254600000
43348,25919.83984,26011.2207,25871.03906,25974.99023,25974.99023,289210000
43349,25973.01953,26073.67969,25880.83984,25995.86914,25995.86914,262380000
43350,25951.01953,26002.99023,25818.39063,25916.53906,25916.53906,281350000
43353,25991.91016,26039.96094,25854.13086,25857.07031,25857.07031,252170000
43354,25841.14063,26019.91992,25754.32031,25971.06055,25971.06055,265960000
43355,25989.07031,26145.7207,25929.42969,25998.91992,25998.91992,282770000
43356,26083.93945,26191.64063,26067.08008,26145.99023,26145.99023,260800000
43357,26169.56055,26211.10938,26068.28906,26154.66992,26154.66992,228640000
43360,26151.66016,26184.4707,26030.34961,26062.11914,26062.11914,230230000
43361,26076.21094,26317.33984,26076.21094,26246.96094,26246.96094,243000000
43362,26287.83984,26464.41016,26280.75977,26405.75977,26405.75977,251330000
43363,26519.39063,26697.49023,26519.39063,26656.98047,26656.98047,260480000
43364,26726.25,26769.16016,26680.36914,26743.5,26743.5,657620000
43367,26705.25,26709.93945,26548.67969,26562.05078,26562.05078,254850000
43368,26601.58008,26634.84961,26475.58008,26492.21094,26492.21094,234110000
43369,26536.85938,26606.08984,26349.33984,26385.2793,26385.2793,262620000
43370,26418.26953,26557.00977,26379.94922,26439.92969,26439.92969,226350000
43371,26407.66016,26515.75977,26383.57031,26458.31055,26458.31055,264030000
43374,26598.35938,26737.98047,26596.05078,26651.21094,26651.21094,238320000
43375,26648.91016,26824.7793,26627.66016,26773.93945,26773.93945,258290000
43376,26833.4707,26951.81055,26789.08008,26828.39063,26828.39063,280130000
43377,26784.08008,26793.82031,26471.60938,26627.48047,26627.48047,289600000
43378,26632.76953,26676.16016,26301.81055,26447.05078,26447.05078,267100000
43381,26399.44922,26529.34961,26223.08984,26486.7793,26486.7793,273020000
43382,26469.18945,26539.93945,26324.16016,26430.57031,26430.57031,282560000
43383,26441.73047,26487.86914,25567.09961,25598.74023,25598.74023,438200000
43384,25518.39063,25683.64063,24899.76953,25052.83008,25052.83008,522880000
43385,25407.63086,25467.55078,25000.83008,25339.99023,25339.99023,397510000
43388,25332.46094,25482.41992,25243.88086,25250.55078,25250.55078,287320000
43389,25351.5293,25817.67969,25351.5293,25798.41992,25798.41992,305800000
43390,25705.86914,25810.08984,25479.16016,25706.67969,25706.67969,298210000
43391,25645.56055,25691.46094,25236.00977,25379.44922,25379.44922,328020000
43392,25421.08984,25608.71094,25350.01953,25444.33984,25444.33984,350810000
43395,25492.14063,25561.33984,25236.05078,25317.41016,25317.41016,314940000
43396,25038.46094,25307.69922,24768.78906,25191.42969,25191.42969,436430000
43397,25172.88086,25306.23047,24533.18945,24583.41992,24583.41992,496400000
43398,24736.53906,25104.28906,24645.56055,24984.55078,24984.55078,439670000
43399,24770.25,24916.16016,24445.18945,24688.31055,24688.31055,505310000
43402,24818.98047,25040.58008,24122.23047,24442.91992,24442.91992,443850000
43403,24482.03906,24906.67969,24415.68945,24874.64063,24874.64063,470050000
43404,25008.82031,25336.55078,25008.82031,25115.75977,25115.75977,448930000
43405,25142.08008,25396.4707,25108.10938,25380.74023,25380.74023,383970000
43406,25443.59961,25578.98047,25078.7207,25270.83008,25270.83008,429480000
43409,25261.4707,25507.34961,25261.4707,25461.69922,25461.69922,334740000
43410,25452.83008,25651.85938,25444.90039,25635.00977,25635.00977,265450000
43411,25788.46094,26200.14063,25765.88086,26180.30078,26180.30078,361780000
43412,26139.58984,26277.82031,26081.90039,26191.2207,26191.2207,295650000
43413,26149.10938,26161.49023,25882.91016,25989.30078,25989.30078,324450000
43416,25959.33008,25966.71094,25340.50977,25387.17969,25387.17969,346910000
43417,25321.21094,25511.0293,25193.7793,25286.49023,25286.49023,339690000
43418,25388.08008,25501.28906,24935.82031,25080.5,25080.5,384240000
43419,25061.48047,25354.56055,24787.78906,25289.26953,25289.26953,392750000
43420,25242.34961,25510.23047,25147.80078,25413.2207,25413.2207,354460000
43423,25392.60938,25392.60938,24900.98047,25017.43945,25017.43945,358090000
43424,24618.67969,24707.25977,24368.98047,24465.64063,24465.64063,445920000
43425,24541.65039,24669.78906,24463.2793,24464.68945,24464.68945,289370000
43427,24336.40039,24408.80078,24268.74023,24285.94922,24285.94922,155940000
43430,24364.13086,24673.28906,24364.13086,24640.24023,24640.24023,306280000
43431,24557.01953,24750.73047,24416.0293,24748.73047,24748.73047,308250000
43432,24832.83984,25368.92969,24832.83984,25366.42969,25366.42969,362160000
43433,25343.65039,25479.03906,25202.78906,25338.83984,25338.83984,305110000
43434,25307.14063,25549.71094,25250.9707,25538.46094,25538.46094,482250000
43437,25779.57031,25980.21094,25670.50977,25826.42969,25826.42969,388480000
43438,25752.56055,25773.11914,25008.10938,25027.07031,25027.07031,418900000
43440,24737.41992,24951.00977,24242.2207,24947.66992,24947.66992,471690000
43441,24918.82031,25095.61914,24284.7793,24388.94922,24388.94922,398230000
43444,24360.94922,24500.81055,23881.36914,24423.25977,24423.25977,389690000
43445,24719.91016,24791.25977,24221.06055,24370.24023,24370.24023,342960000
43446,24509.08984,24828.28906,24509.08984,24527.26953,24527.26953,344330000
43447,24575.85938,24740.96094,24473.28906,24597.38086,24597.38086,299970000
43448,24408.03906,24431.14063,24033.78906,24100.50977,24100.50977,416940000
43451,23986.83008,24088.08008,23456.88086,23592.98047,23592.98047,466740000
43452,23769.13086,23927.76953,23516.01953,23675.64063,23675.64063,408070000
43453,23693.33008,24057.33984,23162.64063,23323.66016,23323.66016,503550000
43454,23224.11914,23282.19922,22644.31055,22859.59961,22859.59961,576700000
43455,22871.74023,23254.58984,22396.33984,22445.36914,22445.36914,900510000
43458,22317.2793,22339.86914,21792.19922,21792.19922,21792.19922,308420000
43460,21857.73047,22878.91992,21712.5293,22878.44922,22878.44922,433080000
43461,22629.06055,23138.89063,22267.41992,23138.82031,23138.82031,407940000
43462,23213.60938,23381.88086,22981.33008,23062.40039,23062.40039,336510000
